user_id,drink_id,weather,temperature,time_period,hour,dayofweek,occasion,context_hash,interaction_type,value
U042,D047,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U324,D053,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U353,D024,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U286,D088,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U292,D038,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U430,D023,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U240,D015,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U382,D049,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U298,D108,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U063,D068,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U105,D053,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U120,D052,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U373,D042,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U459,D105,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U478,D004,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U242,D021,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U338,D108,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U156,D026,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U329,D100,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U063,D055,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U105,D069,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U211,D028,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U344,D031,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U251,D075,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U401,D118,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U282,D053,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U030,D010,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U320,D022,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U184,D074,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U087,D053,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U147,D062,rainy,10.1,morning,9,5,business,rainy_10_morning_business,rate,4.8
U027,D029,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U253,D001,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U259,D115,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U034,D096,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U410,D103,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U111,D106,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U166,D109,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U128,D067,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U143,D011,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U280,D077,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U013,D073,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U293,D048,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U250,D012,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U371,D058,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U226,D034,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U448,D116,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U109,D066,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,rate,1.0
U437,D116,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,rate,1.1
U029,D015,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U046,D083,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U175,D004,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U055,D080,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U156,D081,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U087,D020,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U395,D048,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U306,D028,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U470,D119,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U353,D044,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U396,D002,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U465,D090,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U200,D084,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U348,D105,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U102,D057,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U165,D077,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U086,D094,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U226,D108,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U117,D099,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U487,D033,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U165,D112,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U344,D021,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U225,D030,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U307,D049,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U188,D011,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U074,D072,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U071,D078,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U043,D008,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U476,D035,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U015,D002,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U308,D036,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U249,D047,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U485,D064,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U475,D054,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U102,D120,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U423,D047,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U348,D031,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U405,D001,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U046,D009,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,rate,4.4
U059,D054,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U006,D053,rainy,12.0,evening,18,0,social,rainy_12_evening_social,rate,1.9
U232,D014,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U222,D052,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U029,D019,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U117,D106,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U227,D096,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,rate,3.0
U250,D096,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U194,D084,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U058,D093,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U232,D006,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U374,D110,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U014,D005,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U380,D080,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U071,D027,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U289,D033,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U367,D036,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U451,D039,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U070,D112,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U054,D038,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U288,D045,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U309,D051,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U166,D062,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,rate,1.2
U333,D117,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,rate,1.2
U116,D013,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U125,D025,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U402,D005,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U254,D032,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U177,D086,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U265,D088,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U392,D119,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U220,D046,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U251,D026,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U046,D075,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U328,D003,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U343,D018,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U332,D047,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U331,D059,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U234,D047,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U334,D113,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U289,D097,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U442,D120,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U217,D015,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U196,D094,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U056,D032,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U009,D063,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U161,D087,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,rate,2.5
U141,D004,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U048,D078,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U140,D041,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,purchase,1.0
U258,D055,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U134,D106,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U337,D089,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U013,D019,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U095,D059,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U166,D043,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U142,D006,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U316,D107,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U103,D098,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U384,D050,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U008,D104,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U463,D100,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U343,D040,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U086,D005,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,purchase,1.0
U084,D097,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U343,D024,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U293,D068,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U133,D064,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U252,D015,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U107,D053,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U113,D085,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U166,D022,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U068,D093,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U414,D093,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U492,D100,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U392,D028,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U217,D120,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U287,D012,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U172,D096,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U419,D001,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U132,D087,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U332,D053,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U168,D013,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,rate,3.1
U061,D113,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U017,D112,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U457,D059,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U102,D120,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U083,D097,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U411,D070,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U110,D099,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U403,D051,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U084,D083,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U226,D068,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U112,D071,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U410,D118,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U020,D106,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U246,D081,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U010,D065,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U149,D022,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U172,D009,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U469,D094,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,rate,3.1
U138,D048,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U462,D040,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,rate,4.4
U358,D023,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U295,D015,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U476,D080,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U326,D066,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,rate,2.5
U447,D034,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U165,D043,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U152,D071,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U151,D079,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U343,D102,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U227,D065,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U389,D077,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U243,D021,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U146,D021,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U111,D085,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U057,D023,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U120,D070,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U167,D042,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U002,D024,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U326,D069,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U434,D093,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U451,D112,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U344,D062,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,purchase,1.0
U136,D055,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U253,D094,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U429,D032,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U267,D010,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U248,D055,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U068,D005,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U138,D046,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U154,D055,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U027,D018,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U250,D106,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U021,D024,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U095,D062,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U258,D066,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U236,D034,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U068,D045,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U170,D047,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U124,D037,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,rate,3.6
U275,D078,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U355,D093,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U107,D072,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U484,D007,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U028,D062,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U020,D003,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U307,D048,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U003,D065,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U118,D026,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U137,D062,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U333,D001,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U260,D100,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U126,D006,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U318,D052,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U481,D074,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U292,D014,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U369,D117,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U382,D086,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U438,D069,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,rate,1.3
U355,D051,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U486,D024,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,rate,4.4
U109,D044,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U033,D077,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U147,D043,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U256,D012,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U362,D003,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U151,D048,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U107,D040,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U352,D027,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U370,D013,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U214,D028,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U159,D060,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U014,D089,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
